N	F0	m	del	d0	v0	out	Int_v1	Int_v2	Int_d2	Tsim	KK	SSi	SS
integer	integer	integer	integer	integer	integer	integer	integer	integer	integer	integer	continuous	continuous	nominal
3	500	1926	8	30	81	0	221	571	1059	299	2.230000	2.030000	1
3	500	1926	19	36	60	0	100	454	797	300	4.660000	1.600000	1
3	500	1926	4	55	61	0	142	253	477	300	2.650000	1.180000	1
3	500	1926	11	41	80	0	110	724	1130	299	3.900000	2.500000	1
3	500	1926	11	26	81	1	1115	2726	3695	299	11.810000	6.480000	1
3	500	1926	3	59	87	0	41	202	273	300	13.770000	0.770000	0
3	500	1926	3	40	89	0	44	226	320	300	12.200000	0.860000	0
3	500	1926	17	28	78	1	901	2507	3502	300	12.620000	6.670000	1
3	500	1926	19	22	84	1	2055	4478	4361	300	10.500000	12.920000	1
3	500	1926	8	57	64	0	43	249	383	299	11.000000	0.890000	0
3	500	1926	5	45	74	0	139	489	893	300	3.450000	1.790000	1
3	500	1926	1	38	71	0	34	185	251	300	14.680000	0.700000	0
3	500	1926	7	42	78	0	63	256	324	299	13.020000	1.030000	1
3	500	1926	12	27	87	1	1028	2551	3433	300	12.050000	6.400000	1
3	500	1926	2	53	62	0	42	250	384	299	11.010000	0.890000	0
3	500	1926	3	28	68	0	31	173	214	300	15.880000	0.610000	0
3	500	1926	1	36	65	0	145	337	651	300	3.040000	1.460000	1
3	500	1926	11	28	77	1	549	1559	2150	299	9.530000	4.470000	1
3	500	1926	15	32	84	0	334	1074	1637	300	1.860000	3.790000	1
3	500	1926	17	28	85	1	256	1011	1455	300	7.390000	3.170000	1
3	500	1926	16	30	60	0	49	749	878	300	10.090000	2.510000	1
3	500	1926	7	50	85	0	89	240	443	299	4.880000	0.970000	0
3	500	1926	13	30	66	0	54	309	427	300	12.290000	1.060000	1
3	500	1926	7	54	87	0	59	254	331	299	12.640000	1.010000	1
3	500	1926	6	28	67	0	149	1069	1109	300	6.440000	3.610000	1
3	500	1926	5	37	85	0	46	251	399	300	10.250000	0.880000	0
3	500	1926	12	50	79	0	42	235	316	300	14.760000	0.850000	0
3	500	1926	10	45	86	0	40	207	278	300	14.200000	0.780000	0
3	500	1926	16	35	86	0	53	312	413	300	13.940000	1.090000	1
3	500	1926	7	34	64	0	85	299	543	299	5.340000	1.130000	1
3	500	1926	3	30	64	0	47	224	354	300	9.730000	0.800000	0
3	500	1926	14	55	80	0	41	279	366	300	15.630000	0.960000	0
3	500	1926	14	46	80	0	40	278	365	300	15.910000	0.950000	0
3	500	1926	18	47	63	0	60	494	565	300	14.290000	1.680000	1
3	500	1926	10	27	83	1	208	830	991	300	12.620000	2.900000	1
3	500	1926	14	32	89	0	66	281	371	300	13.370000	1.030000	1
3	500	1926	5	30	73	0	105	424	729	300	4.050000	1.500000	1
3	500	1926	7	35	83	0	145	261	506	299	2.580000	1.210000	1
3	500	1926	14	46	79	0	45	307	472	300	10.590000	1.050000	1
3	500	1926	17	49	70	0	66	397	497	300	13.640000	1.370000	1
3	500	1926	2	31	65	0	46	249	395	299	10.250000	0.870000	0
3	500	1926	10	49	65	0	45	229	305	300	13.870000	0.860000	0
3	500	1926	2	20	64	1	1266	2891	4537	299	9.510000	9.020000	1
3	500	1926	1	44	67	0	102	388	747	300	4.270000	1.380000	1
3	500	1926	19	40	62	0	149	517	956	300	3.520000	1.840000	1
3	500	1926	10	21	71	1	1584	3489	4404	300	6.880000	9.490000	1
3	500	1926	15	40	84	0	80	279	501	300	5.740000	1.050000	1
3	500	1926	1	48	70	0	195	333	619	300	1.590000	1.600000	1
3	500	1926	7	54	82	0	42	218	322	299	11.840000	0.800000	0
3	500	1926	8	27	77	0	158	851	982	299	7.280000	2.840000	1
3	500	1926	6	57	84	0	148	338	634	300	3.080000	1.480000	1
3	500	1926	8	48	73	0	64	203	342	299	7.340000	0.810000	0
3	500	1926	19	23	68	1	1781	3758	5067	300	4.030000	8.010000	1
3	500	1926	12	32	67	0	98	315	593	300	4.570000	1.200000	1
3	500	1926	11	27	83	1	631	1907	2497	299	14.620000	5.180000	1
3	500	1926	17	54	83	0	47	383	556	300	10.480000	1.290000	1
3	500	1926	10	36	72	0	42	201	301	300	11.650000	0.730000	0
3	500	1926	12	36	71	0	49	250	338	300	13.920000	0.900000	0
3	500	1926	18	58	62	0	101	488	823	300	4.600000	1.720000	1
3	500	1926	10	42	73	0	52	195	321	300	8.930000	0.740000	0
3	500	1926	8	57	80	0	43	218	315	299	12.040000	0.810000	0
3	500	1926	3	53	62	0	43	228	344	300	11.420000	0.830000	0
3	500	1926	17	28	75	0	50	1173	1243	300	14.880000	3.930000	1
3	500	1926	15	41	60	0	71	230	385	300	6.690000	0.940000	0
3	500	1926	14	44	61	0	52	311	409	300	14.290000	1.080000	1
3	500	1926	12	42	85	0	57	192	310	300	8.380000	0.760000	0
3	500	1926	10	29	89	0	43	235	337	300	12.060000	0.820000	0
3	500	1926	11	22	74	1	1741	3780	4625	299	6.900000	9.600000	1
3	500	1926	10	38	88	0	43	231	348	300	11.390000	0.840000	0
3	500	1926	15	32	70	0	48	457	643	300	9.820000	1.540000	1
3	500	1926	19	20	85	1	2012	4255	5687	300	1.960000	8.550000	1
3	500	1926	14	58	70	0	196	639	1347	300	1.610000	2.270000	1
3	500	1926	13	22	69	1	1745	3776	4420	300	14.360000	10.180000	1
3	500	1926	19	58	64	0	140	278	531	300	2.730000	1.240000	1
3	500	1926	7	38	61	0	111	599	1023	299	3.890000	2.080000	1
3	500	1926	12	22	71	1	1673	3532	5008	300	3.170000	7.310000	1
3	500	1926	12	24	82	1	1785	3971	4534	300	13.740000	11.300000	1
3	500	1926	6	25	72	1	987	2253	2918	300	10.310000	5.840000	1
3	500	1926	9	36	80	0	146	267	522	299	2.580000	1.230000	1
3	500	1926	15	50	78	0	246	531	1127	300	1.140000	2.290000	1
3	500	1926	13	58	82	0	43	222	332	300	11.460000	0.810000	0
3	500	1926	7	54	69	0	109	452	842	299	3.900000	1.590000	1
3	500	1926	9	28	70	0	46	130	202	299	10.130000	0.500000	0
3	500	1926	10	43	74	0	51	202	344	300	9.090000	0.720000	0
3	500	1926	19	34	82	0	62	217	353	300	7.740000	0.870000	0
3	500	1926	16	26	87	1	1756	3790	4954	300	9.810000	7.840000	1
3	500	1926	11	35	64	0	60	209	343	299	7.850000	0.830000	0
3	500	1926	12	57	61	0	72	246	427	300	6.540000	0.950000	0
3	500	1926	1	22	68	1	915	2317	3295	300	2.920000	6.950000	1
3	500	1926	4	45	74	0	72	273	483	300	6.240000	1.010000	1
3	500	1926	12	30	83	0	58	202	328	300	8.100000	0.800000	0
3	500	1926	17	44	60	0	49	482	534	300	15.830000	1.630000	1
3	500	1926	6	32	62	0	39	203	272	300	14.400000	0.760000	0
3	500	1926	6	29	73	0	34	189	255	300	15.100000	0.700000	0
3	500	1926	15	41	84	0	44	228	344	300	11.240000	0.840000	0
3	500	1926	16	40	85	0	53	313	414	300	13.930000	1.100000	1
3	500	1926	13	47	66	0	153	503	926	300	3.430000	1.800000	1
3	500	1926	18	49	79	0	59	415	507	300	13.940000	1.420000	1
3	500	1926	2	57	79	0	62	192	331	299	7.430000	0.760000	0
3	500	1926	3	28	61	0	50	227	328	300	9.420000	0.800000	0
3	500	1926	8	41	66	0	43	216	310	299	12.070000	0.810000	0
3	500	1926	9	34	72	0	66	259	331	299	12.790000	1.040000	1
3	500	1926	2	55	81	0	54	176	290	299	8.570000	0.680000	0
3	500	1926	11	43	62	0	47	243	331	299	14.260000	0.860000	0
3	500	1926	10	47	67	0	37	199	265	300	15.010000	0.740000	0
3	500	1926	11	41	82	0	43	239	367	299	11.040000	0.860000	0
3	500	1926	8	23	78	1	1373	2936	3901	299	5.120000	6.740000	1
3	500	1926	8	37	78	0	33	188	251	299	15.740000	0.690000	0
3	500	1926	10	24	63	1	1390	3206	4365	300	11.460000	9.220000	1
3	500	1926	15	37	67	0	53	327	429	300	14.330000	1.130000	1
3	500	1926	10	24	66	1	1385	3221	4464	300	13.000000	9.240000	1
3	500	1926	19	28	80	1	1193	2728	3877	300	8.320000	6.240000	1
3	500	1926	18	37	75	0	44	338	470	300	12.030000	1.160000	1
3	500	1926	2	43	77	0	71	245	442	299	6.420000	0.910000	0
3	500	1926	5	24	83	1	1142	3068	5008	300	15.480000	9.930000	1
3	500	1926	12	36	80	0	46	274	429	300	10.510000	0.940000	0
3	500	1926	2	48	62	0	44	200	311	299	10.600000	0.730000	0
3	500	1926	11	39	66	0	43	232	355	299	11.040000	0.830000	0
3	500	1926	9	34	63	0	46	263	417	299	10.030000	0.930000	0
3	500	1926	18	40	78	0	70	230	384	300	6.750000	0.930000	0
3	500	1926	10	54	77	0	231	401	810	300	1.200000	1.910000	1
3	500	1926	1	33	87	0	110	425	808	300	3.800000	1.510000	1
3	500	1926	14	56	79	0	47	357	538	300	10.200000	1.200000	1
3	500	1926	12	31	62	0	52	412	594	300	9.280000	1.390000	1
3	500	1926	16	39	86	0	48	430	619	300	9.880000	1.450000	1
3	500	1926	16	40	75	0	110	815	1172	300	4.060000	2.800000	1
3	500	1926	14	31	78	0	255	952	1342	300	2.500000	3.350000	1
3	500	1926	19	45	77	0	53	534	572	300	15.030000	1.810000	1
3	500	1926	3	34	69	0	69	265	469	300	6.590000	0.970000	0
3	500	1926	19	33	71	0	190	981	1607	300	1.760000	3.380000	1
3	500	1926	2	57	64	0	56	180	294	299	8.280000	0.710000	0
3	500	1926	16	27	75	1	1075	2759	3969	300	7.460000	6.830000	1
3	500	1926	16	26	78	1	1704	3636	4679	300	12.030000	7.910000	1
3	500	1926	8	43	66	0	101	343	665	299	4.370000	1.260000	1
3	500	1926	2	23	71	1	925	2711	4764	299	10.610000	8.560000	1
3	500	1926	12	51	69	0	143	481	894	300	3.490000	1.740000	1
3	500	1926	19	57	62	0	53	722	839	300	9.580000	2.420000	1
3	500	1926	2	26	75	1	402	1777	2186	299	8.700000	5.790000	1
3	500	1926	1	27	77	0	169	949	1315	300	1.100000	3.360000	1
3	500	1926	11	33	79	0	47	256	399	299	10.300000	0.900000	0
3	500	1926	6	57	84	0	64	229	398	300	7.120000	0.870000	0
3	500	1926	19	50	70	0	137	250	480	300	2.820000	1.160000	1
3	500	1926	19	42	71	0	42	385	519	300	11.880000	1.310000	1
3	500	1926	19	27	72	1	1231	2944	4140	300	12.290000	6.980000	1
3	500	1926	9	23	79	1	1528	3497	4788	299	8.920000	9.640000	1
3	500	1926	8	36	83	0	64	257	327	299	12.890000	1.030000	1
3	500	1926	8	24	80	1	1346	3272	4803	299	12.360000	9.550000	1
3	500	1926	18	58	60	0	141	310	612	300	2.890000	1.330000	1
3	500	1926	18	45	73	0	150	309	617	300	2.560000	1.350000	1
3	500	1926	17	26	83	1	1614	3491	4423	300	15.070000	7.880000	1
3	500	1926	16	57	61	0	240	640	1381	300	1.190000	2.490000	1
3	500	1926	1	22	72	1	848	2086	3095	300	1.450000	5.980000	1
3	500	1926	7	52	64	0	79	339	588	299	5.710000	1.230000	1
3	500	1926	13	48	75	0	60	264	362	300	12.410000	0.990000	0
3	500	1926	8	52	77	0	57	186	306	299	8.100000	0.740000	0
3	500	1926	16	34	64	0	49	460	639	300	10.160000	1.550000	1
3	500	1926	10	40	87	0	57	185	305	300	8.110000	0.730000	0
3	500	1926	7	58	70	0	69	261	461	299	6.660000	0.970000	0
3	500	1926	10	21	66	1	1563	3391	4334	300	5.770000	8.870000	1
3	500	1926	11	48	80	0	36	232	306	299	15.840000	0.820000	0
3	500	1926	12	49	64	0	161	675	1087	300	3.370000	2.390000	1
3	500	1926	10	48	60	0	36	200	268	300	15.210000	0.740000	0
3	500	1926	9	53	83	0	188	332	633	299	1.720000	1.550000	1
3	500	1926	16	50	70	0	68	229	381	300	6.890000	0.930000	0
3	500	1926	4	35	86	0	76	221	397	300	5.880000	0.880000	0
3	500	1926	6	32	83	0	62	255	325	300	12.940000	1.020000	1
3	500	1926	1	27	63	0	47	386	456	300	10.180000	1.280000	1
3	500	1926	1	37	76	0	86	228	407	300	5.140000	0.940000	0
3	500	1926	11	55	78	0	60	203	336	299	7.680000	0.810000	0
3	500	1926	5	25	74	1	875	2341	3360	300	9.090000	7.020000	1
3	500	1926	6	31	67	0	51	192	315	300	8.950000	0.730000	0
3	500	1926	7	42	87	0	59	185	314	299	7.710000	0.730000	0
3	500	1926	9	46	78	0	46	242	381	299	10.310000	0.860000	0
3	500	1926	11	36	80	0	106	655	1053	299	4.130000	2.250000	1
3	500	1926	17	30	73	1	596	1548	2588	300	1.320000	5.310000	1
3	500	1926	17	42	68	0	116	912	1261	300	3.900000	3.130000	1
3	500	1926	14	57	87	0	42	236	352	300	11.750000	0.830000	0
3	500	1926	1	47	87	0	68	235	419	300	6.660000	0.880000	0
3	500	1926	18	52	70	0	140	287	569	300	2.880000	1.270000	1
3	500	1926	13	22	60	1	1602	3434	4263	300	7.080000	9.100000	1
3	500	1926	19	28	78	1	328	1621	2230	300	8.200000	5.050000	1
3	500	1926	11	40	77	0	87	388	661	299	5.270000	1.400000	1
3	500	1926	11	47	65	0	63	267	353	299	13.450000	1.000000	1
3	500	1926	3	39	89	0	42	225	339	300	11.520000	0.820000	0
3	500	1926	1	20	84	1	1047	2461	3860	300	11.050000	7.580000	1
3	500	1926	15	24	70	1	1742	3858	4372	300	15.410000	11.250000	1
3	500	1926	13	41	84	0	110	779	1164	300	3.930000	2.680000	1
3	500	1926	14	47	82	0	52	397	590	300	9.310000	1.340000	1
3	500	1926	14	38	86	0	121	937	1308	300	3.680000	3.230000	1
3	500	1926	12	56	88	0	73	273	489	300	6.260000	1.000000	1
3	500	1926	4	34	84	0	56	176	293	300	8.160000	0.690000	0
3	500	1926	13	43	80	0	66	215	357	300	7.220000	0.870000	0
3	500	1926	10	53	75	0	150	456	808	300	3.390000	1.770000	1
3	500	1926	3	28	79	0	81	331	480	300	7.650000	1.160000	1
3	500	1926	2	28	83	0	147	520	633	299	4.850000	1.910000	1
3	500	1926	6	52	63	0	50	224	293	300	13.560000	0.880000	0
3	500	1926	1	33	85	0	151	348	617	300	3.230000	1.550000	1
3	500	1926	17	54	63	0	70	231	383	300	6.850000	0.940000	0
3	500	1926	16	50	67	0	53	492	680	300	9.400000	1.650000	1
3	500	1926	2	32	70	0	46	255	406	299	10.080000	0.900000	0
3	500	1926	13	44	77	0	111	803	1190	300	3.910000	2.770000	1
3	500	1926	13	52	79	0	46	298	459	300	10.540000	1.020000	1
3	500	1926	1	20	86	1	1115	2546	4065	300	15.780000	7.810000	1
3	500	1926	19	57	89	0	61	432	521	300	13.820000	1.480000	1
3	500	1926	8	34	67	0	34	193	257	299	15.660000	0.700000	0
3	500	1926	4	49	68	0	194	330	613	300	1.620000	1.590000	1
3	500	1926	2	54	80	0	49	223	293	299	13.440000	0.880000	0
3	500	1926	19	25	84	1	1784	3924	5557	300	4.020000	8.230000	1
3	500	1926	3	23	61	1	1136	2801	4620	300	15.110000	8.720000	1
3	500	1926	12	49	60	0	256	842	1610	300	1.100000	3.210000	1
3	500	1926	13	49	60	0	109	578	976	300	4.150000	2.010000	1
3	500	1926	1	41	65	0	39	189	257	300	13.940000	0.720000	0
3	500	1926	13	41	68	0	67	218	359	300	7.150000	0.890000	0
3	500	1926	4	55	80	0	46	249	396	300	9.990000	0.880000	0
3	500	1926	13	28	84	1	596	2007	3132	300	3.910000	5.580000	1
3	500	1926	8	42	85	0	63	258	330	299	12.800000	1.030000	1
3	500	1926	19	41	69	0	42	387	519	300	11.830000	1.310000	1
3	500	1926	19	55	71	0	45	266	401	300	11.160000	0.930000	0
3	500	1926	8	46	78	0	36	191	257	299	14.780000	0.720000	0
3	500	1926	11	23	71	1	1698	3773	4286	299	12.600000	11.150000	1
3	500	1926	19	37	78	0	77	251	435	300	6.210000	0.980000	0
3	500	1926	7	47	70	0	226	390	791	299	1.230000	1.850000	1
3	500	1926	13	54	82	0	42	233	348	300	11.780000	0.820000	0
3	500	1926	10	23	63	1	1470	3273	4240	300	10.030000	9.580000	1
3	500	1926	7	51	64	0	224	388	800	299	1.250000	1.840000	1
3	500	1926	13	26	67	1	1427	3260	4576	300	7.430000	7.460000	1
3	500	1926	18	44	73	0	94	695	989	300	4.790000	2.400000	1
3	500	1926	11	26	68	1	1153	2919	4343	299	3.330000	6.570000	1
3	500	1926	14	23	66	1	1708	3711	4463	300	13.690000	9.940000	1
3	500	1926	16	44	66	0	53	362	456	300	14.470000	1.240000	1
3	500	1926	8	35	88	0	46	237	371	299	10.370000	0.850000	0
3	500	1926	19	31	65	0	56	732	899	300	9.160000	2.460000	1
3	500	1926	10	27	79	1	332	1455	2058	300	8.690000	4.540000	1
3	500	1926	7	29	72	0	190	492	682	299	2.430000	2.010000	1
3	500	1926	13	52	62	0	146	326	621	300	2.980000	1.430000	1
3	500	1926	17	29	62	0	64	201	328	300	7.600000	0.780000	0
3	500	1926	4	48	65	0	169	412	887	300	2.000000	1.620000	1
3	500	1926	15	59	81	0	83	376	638	300	5.550000	1.360000	1
3	500	1926	18	40	70	0	57	220	361	300	8.570000	0.830000	0
3	500	1926	8	40	87	0	46	258	410	299	10.060000	0.910000	0
3	500	1926	16	47	70	0	51	304	428	300	12.220000	1.050000	1
3	500	1926	14	55	83	0	41	262	350	300	15.180000	0.910000	0
3	500	1926	14	44	74	0	157	358	660	300	3.080000	1.560000	1
3	500	1926	14	31	81	0	47	364	548	300	10.100000	1.220000	1
3	500	1926	12	43	65	0	146	290	577	300	2.600000	1.290000	1
3	500	1926	11	46	72	0	44	274	416	299	10.800000	0.970000	0
3	500	1926	13	30	73	0	74	231	398	300	6.250000	0.910000	0
3	500	1926	9	21	63	1	1485	3175	4296	299	3.640000	7.520000	1
3	500	1926	13	46	79	0	144	328	639	300	2.980000	1.420000	1
3	500	1926	16	33	81	0	44	288	442	300	10.820000	1.000000	1
3	500	1926	7	59	70	0	42	208	310	299	11.610000	0.760000	0
3	500	1926	11	20	70	1	1769	3782	4036	299	7.690000	11.280000	1
3	500	1926	1	55	68	0	37	196	268	300	14.140000	0.740000	0
3	500	1926	7	26	83	1	777	2170	2860	299	6.970000	5.470000	1
3	500	1926	7	41	69	0	43	264	406	299	10.830000	0.940000	0
3	500	1926	5	33	61	0	47	238	375	300	9.790000	0.850000	0
3	500	1926	18	26	85	1	1451	3425	5488	300	2.240000	7.490000	1
3	500	1926	4	57	68	0	119	331	609	300	3.660000	1.330000	1
3	500	1926	9	30	87	0	133	234	438	299	3.120000	1.050000	1
3	500	1926	2	29	79	0	63	200	342	299	7.310000	0.750000	0
3	500	1926	15	39	86	0	76	308	400	300	13.140000	1.140000	1
3	500	1926	2	21	67	1	1225	2855	4643	299	12.360000	8.900000	1
3	500	1926	16	24	85	1	1817	3900	5272	300	4.570000	8.050000	1
3	500	1926	7	59	68	0	174	335	669	299	1.910000	1.530000	1
3	500	1926	6	22	73	1	1295	2892	4270	300	1.780000	6.820000	1
3	500	1926	7	40	72	0	32	183	242	299	15.990000	0.670000	0
3	500	1926	16	49	78	0	75	306	417	300	12.590000	1.090000	1
3	500	1926	18	29	62	0	56	1100	1225	300	8.860000	3.690000	1
3	500	1926	14	32	79	0	71	251	440	300	6.580000	0.950000	0
3	500	1926	1	31	62	0	56	179	295	300	8.250000	0.710000	0
3	500	1926	10	47	64	0	36	197	264	300	15.210000	0.730000	0
3	500	1926	13	59	63	0	74	250	438	300	6.410000	0.960000	0
3	500	1926	18	26	69	1	1594	3548	4861	300	8.810000	8.120000	1
3	500	1926	2	30	80	0	168	561	892	299	3.050000	2.010000	1
3	500	1926	12	41	69	0	40	253	335	300	15.500000	0.880000	0
3	500	1926	2	49	85	0	85	228	405	299	5.200000	0.930000	0
3	500	1926	10	22	77	1	1464	3151	4717	300	1.930000	7.220000	1
3	500	1926	9	33	70	0	44	226	302	299	13.860000	0.850000	0
3	500	1926	12	56	79	0	43	260	399	300	10.940000	0.930000	0
3	500	1926	3	46	81	0	56	246	327	300	12.620000	0.980000	0
3	500	1926	16	27	77	1	401	1580	2344	300	1.020000	5.230000	1
3	500	1926	5	50	77	0	148	338	631	300	3.080000	1.490000	1
3	500	1926	17	48	89	0	137	234	418	300	2.780000	1.120000	1
3	500	1926	12	50	88	0	46	231	326	300	12.180000	0.860000	0
3	500	1926	6	37	88	0	64	229	398	300	7.120000	0.870000	0
3	500	1926	16	20	85	1	2070	4435	3756	300	11.410000	14.380000	1
3	500	1926	16	30	61	0	87	206	355	300	5.430000	0.870000	0
3	500	1926	18	53	88	0	139	298	612	300	2.870000	1.270000	1
3	500	1926	9	49	78	0	195	338	622	299	1.590000	1.620000	1
3	500	1926	18	22	68	1	1781	3806	5290	300	2.250000	8.040000	1
3	500	1926	3	31	61	0	43	261	402	300	10.830000	0.920000	0
3	500	1926	14	52	64	0	56	206	330	300	8.590000	0.790000	0
3	500	1926	1	59	68	0	31	185	249	300	15.540000	0.680000	0
3	500	1926	15	38	65	0	78	255	445	300	6.060000	1.000000	1
3	500	1926	13	26	70	1	1359	3021	3996	300	12.830000	7.390000	1
3	500	1926	7	48	74	0	55	243	326	299	12.460000	0.950000	0
3	500	1926	3	33	63	0	104	341	655	300	4.140000	1.280000	1
3	500	1926	6	41	84	0	47	246	396	300	9.730000	0.860000	0
3	500	1926	14	22	62	1	1617	3499	5471	300	1.540000	6.940000	1
3	500	1926	15	52	61	0	44	230	345	300	11.230000	0.850000	0
3	500	1926	6	28	71	0	89	359	496	300	6.050000	1.270000	1
3	500	1926	3	35	83	0	43	253	390	300	10.970000	0.900000	0
3	500	1926	3	58	83	0	137	228	406	300	2.740000	1.100000	1
3	500	1926	17	53	83	0	50	498	678	300	9.650000	1.670000	1
3	500	1926	14	37	60	0	138	246	451	300	2.770000	1.150000	1
3	500	1926	16	22	87	1	2035	4406	4386	300	12.650000	12.200000	1
3	500	1926	10	54	60	0	48	238	332	300	12.240000	0.900000	0
3	500	1926	7	21	60	1	1438	3126	4079	299	14.830000	9.830000	1
3	500	1926	6	38	70	0	144	330	646	300	3.000000	1.430000	1
3	500	1926	16	49	82	0	161	343	701	300	2.230000	1.490000	1
3	500	1926	2	55	88	0	85	227	405	299	5.250000	0.930000	0
3	500	1926	1	30	62	0	31	184	247	300	15.660000	0.670000	0
3	500	1926	15	34	78	0	67	226	373	300	7.050000	0.910000	0
3	500	1926	17	52	65	0	78	254	437	300	6.100000	1.000000	1
3	500	1926	2	35	60	0	78	286	522	299	5.750000	1.050000	1
3	500	1926	1	28	63	0	72	232	348	300	7.110000	0.850000	0
3	500	1926	16	22	78	1	1795	3913	6219	300	1.190000	7.510000	1
3	500	1926	18	20	62	1	1767	3784	3834	300	8.950000	11.500000	1
3	500	1926	16	23	78	1	1857	3924	5111	300	5.890000	7.750000	1
3	500	1926	13	35	72	0	45	256	344	300	14.690000	0.900000	0
3	500	1926	8	34	71	0	43	218	317	299	12.020000	0.810000	0
3	500	1926	6	39	88	0	57	177	295	300	8.150000	0.700000	0
3	500	1926	14	28	77	1	607	1819	2722	300	5.340000	4.710000	1
3	500	1926	15	36	68	0	59	336	438	300	13.750000	1.180000	1
3	500	1926	9	27	82	1	363	1666	2201	299	10.880000	5.170000	1
3	500	1926	15	20	75	1	1901	4091	3984	300	8.150000	12.810000	1
3	500	1926	10	43	87	0	79	281	511	300	5.670000	1.040000	1
3	500	1926	14	20	76	1	1925	4115	3979	300	13.900000	12.600000	1
3	500	1926	10	43	63	0	66	255	323	300	13.190000	1.020000	1
3	500	1926	16	23	70	1	1828	3978	4218	300	14.830000	11.610000	1
3	500	1926	6	52	72	0	92	395	720	300	4.760000	1.390000	1
3	500	1926	11	28	66	1	468	1401	1962	299	8.390000	4.000000	1
3	500	1926	8	57	84	0	64	258	329	299	12.830000	1.030000	1
3	500	1926	13	20	75	1	1926	4061	3629	300	14.870000	13.260000	1
3	500	1926	15	34	67	0	77	254	446	300	6.100000	0.990000	0
3	500	1926	4	35	62	0	52	233	303	300	13.450000	0.920000	0
3	500	1926	12	22	87	1	1870	4112	4750	300	6.530000	11.040000	1
3	500	1926	9	22	66	1	1522	3337	4323	299	15.150000	9.850000	1
3	500	1926	6	45	77	0	59	249	320	300	13.230000	0.990000	0
3	500	1926	10	39	71	0	141	251	471	300	2.670000	1.180000	1
3	500	1926	8	32	87	0	156	321	561	299	3.230000	1.470000	1
3	500	1926	6	44	71	0	65	229	396	300	7.090000	0.880000	0
3	500	1926	19	30	68	0	56	610	760	300	9.100000	2.040000	1
3	500	1926	7	24	72	1	1218	2928	4250	299	6.420000	8.260000	1
3	500	1926	17	50	65	0	151	926	1304	300	3.480000	3.190000	1
3	500	1926	8	31	69	0	75	219	387	299	6.070000	0.870000	0
3	500	1926	18	59	71	0	48	461	632	300	10.440000	1.560000	1
3	500	1926	18	44	61	0	246	633	1316	300	1.170000	2.540000	1
3	500	1926	1	30	79	0	52	178	294	300	8.780000	0.680000	0
3	500	1926	6	57	66	0	32	187	249	300	15.760000	0.690000	0
3	500	1926	5	21	88	1	1249	2704	3897	300	2.120000	6.790000	1
3	500	1926	12	29	78	0	52	927	1025	300	8.890000	3.100000	1
3	500	1926	2	43	75	0	30	175	234	299	15.960000	0.650000	0
3	500	1926	18	59	61	0	66	225	360	300	7.540000	0.920000	0
3	500	1926	3	23	72	1	1061	2964	5020	300	6.540000	9.560000	1
3	500	1926	7	31	67	0	333	969	1474	299	1.440000	3.640000	1
3	500	1926	8	42	83	0	42	213	317	299	11.600000	0.780000	0
3	500	1926	13	36	86	0	91	332	619	300	4.820000	1.230000	1
3	500	1926	4	35	75	0	144	331	646	300	3.030000	1.440000	1
3	500	1926	11	28	79	0	40	902	882	299	14.910000	3.020000	1
3	500	1926	14	30	86	0	44	229	345	300	11.350000	0.840000	0
3	500	1926	10	55	80	0	150	277	540	300	2.460000	1.270000	1
3	500	1926	7	21	77	1	1604	3502	4214	299	12.160000	11.030000	1
3	500	1926	7	47	83	0	51	189	310	299	9.020000	0.720000	0
3	500	1926	7	59	71	0	50	280	453	299	9.330000	0.960000	0
3	500	1926	6	57	88	0	73	248	456	300	6.140000	0.920000	0
3	500	1926	4	55	73	0	33	193	260	300	15.190000	0.710000	0
3	500	1926	15	54	67	0	44	219	324	300	11.480000	0.810000	0
3	500	1926	19	40	74	0	152	315	623	300	2.500000	1.380000	1
3	500	1926	15	21	68	1	1810	3868	3832	300	11.720000	11.950000	1
3	500	1926	16	54	89	0	57	197	316	300	8.390000	0.780000	0
3	500	1926	15	34	66	0	66	214	349	300	7.390000	0.880000	0
3	500	1926	5	25	83	1	1002	2908	4870	300	15.050000	9.370000	1
3	500	1926	10	50	87	0	38	197	264	300	14.600000	0.740000	0
3	500	1926	4	20	77	1	1509	3302	4343	300	12.430000	10.610000	1
3	500	1926	5	38	85	0	54	178	292	300	8.580000	0.690000	0
3	500	1926	11	55	83	0	138	238	431	299	2.730000	1.130000	1
3	500	1926	9	55	77	0	104	521	921	299	4.150000	1.810000	1
3	500	1926	6	41	62	0	67	250	439	300	6.780000	0.940000	0
3	500	1926	9	29	60	0	169	851	1116	299	3.020000	2.930000	1
3	500	1926	6	42	78	0	48	237	329	300	12.300000	0.910000	0
3	500	1926	12	42	88	0	148	342	640	300	3.030000	1.500000	1
3	500	1926	18	25	60	1	1615	3495	4118	300	14.050000	9.800000	1
3	500	1926	18	46	83	0	54	497	679	300	9.170000	1.680000	1
3	500	1926	18	55	77	0	44	335	492	300	10.830000	1.150000	1
3	500	1926	10	34	67	0	197	466	997	300	1.580000	1.880000	1
3	500	1926	5	56	77	0	100	389	743	300	4.380000	1.380000	1
3	500	1926	11	48	67	0	47	280	439	299	10.350000	0.950000	0
3	500	1926	5	47	84	0	33	192	260	300	15.120000	0.710000	0
